temperature,pressure,vibration,age_days,humidity,rotation_speed,failure
90.85081386743784,2.323661328361341,1.9216332357984083,159,54.02108520842779,601.3968438617036,0
62.96178606936361,9.339288626453449,3.3982364134653493,583,84.42080268535854,2678.9943182205766,1
74.33862914177091,5.429046637715844,1.0912694393253208,959,56.45376992839489,1141.7355707751146,0
64.63476238100519,3.324199494690625,4.749805919751127,312,63.15498088265584,2163.230254945138,1
94.52413703502374,5.132221806144352,3.9317250720777603,241,30.964690588166583,2500.8871975585166,1
84.93192507310232,9.820293177569294,0.44705501156129757,938,23.061493811597863,2156.661282648389,0
73.23592099410597,5.4335628459358265,2.087903878924642,445,27.75655735258649,730.711980183143,0
62.54233401144094,3.958764492587574,4.395591537810823,298,61.897210297905595,1990.803797150921,0
72.4392928686265,6.700607688850532,4.723660111457051,952,26.650818929461327,1873.959141805359,0
73.00733288106989,3.1613105690037377,2.3370075562493486,36,46.319502295891795,2750.803170185679,0
89.18424713352256,1.6827699529779752,3.0670569460535386,84,58.50643583207092,1510.599324110523,0
85.50229885420853,2.159917497195843,0.8351697304603761,452,47.205695904089296,1302.7027427176254,0
95.48850970305307,2.152412550619952,4.955843130684883,886,31.457866102571103,2374.6269110911653,0
78.88859700647797,2.3671242416106493,1.1583585069172169,775,39.16539152598746,1531.6883152084915,0
64.78376983753206,2.2494445538446914,4.713658870675628,822,84.98222729940039,2115.2404375126575,0
88.5297914889198,6.767872703228932,3.2482332449618423,385,67.31875929104487,2116.125225311517,1
90.4314019446759,2.6369207595923037,3.0386839743942957,172,54.72334870759206,2720.0976609002946,0
82.45108790277985,4.111005549914768,2.563442555082543,376,20.890042299082545,1996.7310057977434,0
90.83868719818244,9.071095689154106,1.1533490585887933,685,89.4690780342629,1755.3840249049672,0
79.75182385457563,5.265654762365851,0.8826401600275413,362,67.00184544262503,847.1783159912925,0
80.90931317527976,7.008019646689244,1.1024310453508768,559,42.18457341414614,789.3440166967634,1
77.10164073434198,2.5508788408146685,0.9321913107212726,891,81.54880619984868,885.8039132076985,0
61.01676506976381,2.730601169278037,3.8979223678337664,141,38.09021342042727,929.6212033177362,1
64.31565707973218,1.3678175463983098,1.7506262958336505,887,58.08116054279261,2094.6927316590845,0
61.25716742746937,2.520415567649481,0.28921338281698183,918,64.52495346108776,2352.4531256864466,0
85.45641645055122,3.5073130512876274,4.845513150704057,118,35.47443600176099,1824.9788073160469,0
72.57423924305307,2.5930943584907213,4.4189294248171285,277,88.48780951604171,2572.5443313637275,0
80.34282764658812,1.7983228038135004,4.638761415976065,726,72.37343341852983,2978.158066834083,1
96.30265895704372,2.085722839905407,4.974539113232177,220,59.046925785774896,2550.0315727983902,0
69.971689165955,5.147008912294532,0.8694762460974365,905,32.64162187227106,2237.205934189898,0
76.41531692142519,2.8570034656521326,1.9812100945132938,26,23.770074489861827,1831.2317485928666,0
90.22204554172194,4.278428749432679,3.7911923785204564,521,42.404188276468844,1622.1326791867705,0
69.15192661966489,5.530755437693712,3.480103090268961,783,72.72311351393819,710.9809513613559,0
63.07919639315172,7.213553457664288,0.7694795316992753,10,38.85319088114176,1498.4218709867273,0
71.59005811655072,1.3538092585698904,4.079165624953089,984,57.76893543468536,2775.3365919553357,0
66.44885149016018,8.194693590181384,1.1222028591833033,378,70.95630237115202,2520.0565747663823,0
97.18790609370292,6.6511035054181695,1.1190880741131153,633,27.556060025252506,1040.1284125292182,0
92.32481518257669,1.7358312875398472,2.6848721144670677,637,67.97086112811114,1666.5194617430398,0
85.33615026041694,8.862207616960994,2.9646996742085157,682,26.43096213970313,2541.8080063963616,0
94.85842360750871,9.287851604786319,2.9004310391890558,584,87.55908194888976,668.4613869638063,1
92.14688307596458,1.5497016386937736,0.45743418698877436,152,54.18758910454577,1468.4814641716482,0
67.46280235544144,3.4918988333248335,4.387304313151902,720,30.547327539691416,2629.603092184869,0
95.70235993959912,8.255811518137552,1.3280002129435302,49,43.96685452234826,1509.7446604253093,0
81.57368967662603,7.734337213452926,0.6475746064140209,154,48.939151450668305,694.0366118286022,0
92.2976062065625,2.6606891742073957,4.443740399344886,859,73.07295077535761,1856.3359213306287,0
95.84365199693973,2.8841439100303927,4.778257491148767,293,72.03966502536265,2654.3562372957385,0
72.72013899887456,4.334248925122438,4.310638086327253,580,62.83583537361317,1975.7138573828993,0
64.40207698110707,5.360706866719192,4.04758037362439,50,27.415149879094507,1065.6977705355794,0
69.11740650167766,6.564292943772664,3.2762099031951086,664,30.60985601113715,1460.5990503434532,0
77.08431154505026,4.320222756127952,2.7542868530456968,531,26.562984445188963,1625.3084029548304,0
92.72059063689971,5.162812445198331,0.4349337995570507,612,60.402094830128505,1948.165884551317,0
94.42922333025373,7.727238443203809,2.0422660653534934,60,81.39969090579828,2398.3775643815325,0
60.27808522124763,1.330148826015381,1.86344258506157,167,50.36603585783402,747.1840441015885,0
80.42989210310263,3.2719324990961867,1.2987689188016311,202,31.259372177042234,2724.1300825439157,0
76.69644012595116,7.420146272960972,3.6171005684429245,857,59.06296276042769,530.774257540189,0
68.88431241882921,9.056861539184794,2.4793786753938543,146,76.8226551805997,1425.130836685638,0
64.79461469334731,5.6050969790409955,0.40523107953823967,915,71.9198443059051,568.5507749316441,0
73.50460685614512,5.789021367387841,1.1009160097490567,676,81.7015545772515,1482.435563363228,0
97.71638815650077,1.9645481020579845,3.4162938182979796,970,39.45314680742075,1814.5314971833095,0
72.92811728083021,5.026711301411092,0.3806542974515009,993,33.57677070874424,1779.2034664537794,0
80.75162486973464,5.793555398095209,4.256034570243844,439,81.58715401593571,914.0708675706634,0
88.12075835580711,3.1822345327125667,2.4757326350698716,242,66.02922189446161,2114.3512752390307,0
74.54518409517176,3.4231890785444286,2.40293288663324,581,41.76502510052879,611.9461262616705,0
98.87128330883843,4.395557467941604,2.962038923297588,687,71.96436354007565,2404.7670503310383,0
98.49789179768445,1.1806407799995373,4.123404829625746,561,77.05828691362575,2866.6110849838656,0
70.07129183301457,3.8987124902486046,1.7390460395109653,483,63.04847682387926,1349.4220678777947,0
79.88994023569542,2.9030320629689017,3.390080762795318,108,68.15188769159406,1793.0984542858298,0
72.03513239267079,3.9474761696012317,2.8286598199789554,226,46.268193310986646,1447.275695147036,1
71.3936197750987,2.077859186373261,1.3351413508471066,673,57.70869671401274,516.7759757601499,0
61.47547789418131,9.014745526659055,4.39314993177579,631,56.69114195083136,1464.68625723779,0
84.38257335919587,6.342332081986438,3.9871301080346404,661,79.36334537915403,2479.300648153366,0
80.10716092915446,7.111920872300407,3.2922591732921274,977,78.79747861975278,1989.9721054587046,0
62.05915004999957,8.102541147466045,4.2529086454712095,662,78.28763285429302,753.1497865378973,0
71.14585856946445,5.485979790361515,4.336471004799012,432,20.772212998372606,2617.8487242344627,0
96.33063543866615,1.7822825927868133,3.541814883575174,805,72.46818391282218,1827.713362213107,0
69.5824756266789,5.83395887636693,4.18506664181836,655,73.10734730777034,2604.3084043616905,0
65.79579488364892,6.281570062187912,3.487357308346418,419,67.48651759985992,1950.5537969625734,0
79.57811041110253,7.70895526765897,3.400703858801502,988,72.93852605240168,1899.2211120948498,0
99.42601816442402,4.884935916067114,3.0930568910759213,455,78.93792600476961,763.1479629925309,0
69.68221086046002,2.148222725160074,3.763583197788206,160,52.922333787125,918.3993328465699,0
86.88542189623514,3.55398315218852,0.7930255264653685,523,55.1435149441913,2930.0631412414778,0
90.46478461314871,4.267740667587716,4.404353795994642,650,28.729983983797332,1071.216866886927,0
69.50550175969599,6.8132551719844106,4.35921763872616,969,46.97631181331533,2943.6302949759197,0
89.12865394447438,6.137004742020207,0.14623641517279573,590,65.0355625938249,1829.7817663106584,0
74.71132530877013,4.204870533080616,4.129083752823814,77,74.62798433030922,839.4726176598429,0
85.29223322374318,9.878637239136816,0.644349337367226,509,35.20463683838474,748.2555068842323,0
85.34118843043579,6.451973374211985,1.6755942712957095,441,29.647602941146477,1022.1601767643499,0
81.43098736299034,3.1350411256239505,3.717541281458039,254,66.41294031503446,2814.0933250633393,0
63.61159080217633,1.9160422535836337,0.803799480241541,921,20.131591846743746,1535.375560820567,0
93.41209982356952,2.375732252658988,4.0898351205953105,770,32.48608090151309,1488.585669982286,0
72.83120259886944,3.213619555460573,4.16067088978871,320,22.03499662407676,1283.015652675435,0
67.46074041599417,2.446132359336001,2.537338668804181,803,31.681958249840964,867.6546264164709,0
61.63100566219056,2.679103216461752,0.0319293585841679,263,32.69234959478537,1719.6279929810162,0
83.63571772752968,3.565856518244624,1.435190665874564,597,47.13715163252759,825.1194562778467,0
87.1025744736913,2.560362357652793,3.084634591878711,658,48.16289872805892,2588.700590955819,1
60.663513157114245,9.070888821637826,4.9059308901371175,835,81.19837294271665,1425.9924656882663,0
80.48372233197124,1.7221037109547799,3.1590676350833418,554,55.707679874917766,1437.0089194544908,0
69.05983100791752,5.720602506132292,1.2990179053207989,374,70.63833359286005,1685.0160712078898,0
85.80691161637799,4.693571442906954,3.170028515498057,637,27.28961505442012,1610.319282914379,0
66.97465716019965,9.841407552177458,2.6999268985792773,167,35.78071288245857,2987.144932648304,0
87.63750952409865,2.008350119512471,3.899226975755718,937,69.20604086850737,1863.4528030457564,0
75.46941385202149,4.580700391411675,0.534903194134792,753,23.696277232796966,720.5042594746767,0
97.46919954946938,9.72523389947832,3.80513951251014,459,54.06183635706272,2017.1933539423248,0
65.50083776583973,8.789564133045822,2.7063328933805515,999,61.95582759640537,878.9607321746998,0
73.64265404201034,8.353648638543518,4.814960019294973,280,62.15019508367367,577.3441118283549,0
64.53894084962356,3.3211254434044584,1.7093608301934304,700,21.605296788762942,2926.8553841931202,0
96.98774473114251,2.5379882865105925,3.1631094656697405,302,42.54756029604299,2433.84722883641,0
95.09357413523924,7.017788979319879,4.660140527550087,531,64.55434557344078,2950.2724810344175,0
70.31766510860622,9.364383902148273,0.5125486399533963,580,30.42998153044704,1694.6961200556061,0
86.39936184136715,6.010866037125368,4.686142436182256,218,68.67909538296374,1830.6438278724404,0
92.68888800804864,6.144514205229099,3.439428611504067,102,72.21476461695721,920.8423897978255,1
82.2080324639785,3.5198118429425573,0.3391852955258595,554,88.73784333123017,1117.268566668964,0
81.18602313424026,7.925436398727432,1.5048178347340813,288,34.68893963994866,2596.3730372570703,0
69.67409163601806,2.6833937370177106,3.540860443226408,167,77.75914673662805,1390.4641177939852,0
63.72411071223597,3.913113127638193,0.3367530073438585,621,56.42076038430579,2567.0374344910474,0
95.88863031813307,4.828927947547751,2.9108523008813663,36,46.14238173009214,2272.5343107175795,0
96.01672228653322,5.568493408160095,1.7294152847647837,744,28.566373012762455,942.9273131796638,0
85.32405829093072,3.181687591735722,3.1045775888373854,741,71.48539245412763,1768.6159152993553,1
73.56119164194803,2.033531422652832,0.22871016906256425,353,36.5100319400581,2193.468303796792,0
73.96838298450643,6.495580381974693,4.357684030761881,676,45.99954013111321,1087.5930370095627,0
89.03822715480958,3.597674979162302,4.867444845886984,899,24.37795588281579,2576.721276300192,0
95.88441039810309,6.231143992803511,4.8443892764284575,73,76.09568410736634,1862.069143862967,0
95.48345697060469,2.389264437467821,3.7482591587146237,648,73.66119667801503,913.105126106508,0
91.19502183430495,5.330260916693358,0.6504312006531598,353,71.35310810296187,1957.461065411506,0
85.68126584617151,5.793304892964272,3.791315979645113,891,40.96104573443206,2999.2845103897853,0
63.365598599801956,1.4664118314018422,0.12293458229400755,70,32.14360519861701,876.3037291585339,0
66.46514856378455,4.029438503745285,0.11061775764498627,425,64.62872851291608,2541.89232529882,0
95.94216754108317,2.209732092450768,1.6180510957477061,999,54.731646887925365,1018.272507968895,0
84.2571623863836,1.5703747342549097,2.443215952023329,708,32.47767268332491,2455.9708236502183,0
60.36788206466519,9.909642091509507,3.852037089038966,781,68.01378897349046,2336.444807803533,0
64.05886171464128,3.9011846047725065,3.416476883032526,561,89.37885022749126,1251.223464001081,0
86.54007076432222,8.288870012691714,2.229513531883742,828,72.30537114194263,1314.5577939111245,0
60.20246335384875,3.2917658928738747,1.3681333314083295,642,71.79904706799283,2481.303479907298,0
66.43232205669995,7.133524500015364,4.985622500788556,956,86.52189270514143,1653.6137797182816,0
81.94935157466344,7.842050739007179,2.1309065111798646,517,34.20554573024315,2327.045071779522,0
87.67580790770774,6.360748665470599,2.2569351216483775,428,59.588497544500825,869.9603684145869,0
86.07845038010402,5.244185696951425,0.8181191059583459,539,88.57527005237185,2631.3944547538836,0
68.9707723784224,4.706568227325417,3.974047743749647,160,31.57058776791222,2277.2117917057976,0
88.48716885390144,4.139814398886958,3.468411128907443,149,69.01763716111647,2767.3570220870847,0
69.489963499872,9.365762298230432,1.103848063943802,776,61.006710218033135,830.9309475874311,0
73.01598792637071,8.475574670089562,0.4119052280792135,230,61.05353645320949,1982.5362509014942,0
89.85965620472096,9.685242195998613,3.4024965103735654,712,68.83694392640527,1997.801462600813,0
85.98531596188859,2.1186750113699024,3.2725560714056763,562,85.0731846012979,1383.6518513669562,1
93.96893641976712,7.577807276832798,1.3662976349910467,67,74.78073578959365,1646.1660614231446,0
86.30451569201374,9.44506411138934,4.754317811252052,812,23.9295272391347,594.9539082246337,0
82.73234413341886,2.6310975954909415,0.7552894589045012,381,79.6909613912998,2364.65009656753,0
63.7469907131237,1.5984664063009975,2.1616740052130097,58,35.787893094801284,1873.306198507935,0
74.70863212237734,7.670085843610531,4.718079600837994,259,46.38399153154604,644.3526296729344,0
70.60809470726902,6.170258018619207,2.0986365846306114,342,52.32129695286675,2201.889732401214,0
69.75958573516334,8.576458990824449,3.1926297383204276,838,53.663420052714876,1666.9551930779699,0
98.92042219009782,2.2579513896366055,1.9879719898139714,130,50.46262794787498,586.1531485625001,0
75.72390898667041,8.15740580673901,1.3710760117433503,727,85.61473059511052,2924.0193171202386,0
95.68186220708454,2.8146458804297008,4.919888239799141,172,69.42133053648172,2872.7803577236014,0
85.24554503989052,2.4729034857913406,2.046670031575215,770,64.18194521696944,1782.2560403679938,0
91.79245214166593,2.4783921813789362,4.470496018395672,614,23.48894194480591,734.1810517647755,0
80.10548372420769,8.33117248208244,1.149773029455431,209,83.27393311822622,2386.5530539964793,0
83.07615538505436,6.986774986265801,1.0655235201254165,803,83.65731344058773,1729.8277502643225,0
79.70070775275455,5.707588822922074,0.1556704144225568,354,74.61491444010716,1256.1186957234497,0
67.80971951192178,4.229474357111522,3.2583341268794253,471,20.49204426695334,1728.545443821392,0
88.89808461046022,8.894804867317974,1.8426317186188057,798,24.009617575433637,1806.1103635136612,1
71.23089449763424,4.532005966803719,4.321791249198185,116,35.76565915879428,1906.779247555848,0
60.97263865725815,8.349394955244193,2.366049533457786,264,29.194458570143468,1603.0592841383163,1
85.81889183628671,4.952214177131966,4.840967139573609,662,47.91852207926106,2014.3882578476416,0
67.08442717628196,4.392499864824169,0.9276275785156057,812,84.58361406614527,2796.8367765159433,0
97.61834337411656,5.164118071026458,4.343115839778054,442,53.04423039378988,1405.6702177464779,0
98.1571430801035,3.7124008674772786,3.8829842639587087,548,20.938183850251594,2314.291158049873,0
96.59457560881793,7.72848442158626,3.85460922322026,453,39.79219827051334,2736.1313920605803,0
74.80634801021777,5.5244835108323125,4.223916140584438,845,23.121643586107307,1639.9481893998422,0
60.6182646611547,3.0899142563213555,3.8051199547149945,477,22.540133582945153,1608.6395909547603,0
97.13274250350901,9.096171159471115,3.131101608157077,287,39.300389716688656,2005.2924633869488,0
77.12736593269257,4.455020992358903,0.6562243884119379,303,39.29286370752618,1978.5168985562202,0
98.66619276174679,5.891975750025898,0.16263089745625958,311,75.09886218211228,2516.4733558156922,0
98.54479908357011,9.158248998680923,4.604239239078434,208,88.23842569467783,1691.2084594457317,1
94.12037821869441,6.618141963225929,3.0832515726036904,618,45.984496572299875,2990.307374098603,0
71.77795568278343,2.0520823663752767,3.9826864548808816,446,50.02208152027271,648.678922168202,1
75.403909144077,9.458489112521276,2.4076117575627505,670,79.1352605400215,507.9196214517543,0
94.04546686067428,6.6493724776427605,0.5865409448119724,633,38.769731406685935,2100.4957788990596,0
72.6768802062511,4.014150531913775,0.6259289610127522,55,30.946726308241356,1246.0872809046919,0
66.7797098674437,2.2534486539704854,3.4278264361448567,912,79.71627363825553,1100.9559717487095,0
82.27205049833401,8.146226703432664,2.1515294744973135,12,23.255041050804586,1279.747700010701,0
97.44619096643123,6.580654803356621,1.0026236335016836,657,63.3789608139591,1140.1189127623857,0
87.84119186699891,5.801149827786894,2.4579727337071846,400,59.339499322676474,576.9751241511196,0
82.8024468035746,9.045033247458619,0.32104468537567044,908,44.214431325118596,2928.8326059764718,0
63.887059750830744,8.097374901020777,2.909857009571994,648,42.06326647681513,1051.8637211319542,1
84.6002890679668,2.365073917594761,1.3449670221754884,980,74.0300408327135,2335.0744064732658,0
99.60215400417053,3.805498610159934,3.9877955031859407,515,26.049722753378255,2406.490986735438,0
65.60336060946096,3.236402258330192,1.5518097946178688,656,36.57490165179698,2823.1434950180733,0
80.73318609454947,7.695516633154092,2.276100745409006,542,71.2714112286663,576.37364273345,0
95.09492287711822,1.3017919126220145,0.05810269954050318,237,58.3824408608497,2680.1208461175192,0
89.63074471016817,6.129007163841849,0.3622344389727944,279,28.959174597351048,1818.0654520995006,0
87.88062963981072,7.862128171666215,1.962467782033424,348,81.7494929997442,2081.36027491457,0
88.09936335948437,8.890890730855745,2.3996941735856177,627,47.54134925945141,2111.1756928025843,0
74.3796460487902,4.078735738443167,3.0001027405965184,104,77.95078627255211,2549.494512461819,0
71.74367377057973,8.391315742048116,1.4583128935465162,630,75.1399110869396,1333.5183053977762,0
92.37444621914054,1.995685632596865,3.474909430632713,517,63.709781253020964,2332.6279746499836,0
92.40453578716723,8.618070625610663,4.300611985946023,980,54.613679190656505,1821.4452743054928,1
94.68289274320415,2.147397960987842,3.8992549444667493,872,88.56855882672298,2483.4850357633695,0
96.52962210225886,4.575585615043305,0.19809412674178573,248,30.147555066587195,2976.3650819253335,0
80.4536959544375,8.175658292015981,2.4025347362891445,364,70.76090092857804,1001.627543509403,0
80.06065178748798,2.349256846138964,0.5246508920908743,321,33.383349102535234,2986.6216038999946,0
91.931807158671,3.0632625570937733,1.2102250793126372,633,43.67841737326439,724.530385706935,0
85.99855723111061,7.500273115537596,4.933312966335732,286,41.60891203612367,505.79386976203466,0
88.07867509030814,7.480328828914669,0.7124777145075661,149,86.29251914171061,610.4048404445782,1
91.83170677744404,6.770328695967676,2.4944407672567803,84,87.71493244517926,1354.4560118419042,0
95.60021367270265,7.2455360002039,3.0907786715905954,966,32.8110810964309,2082.2658266960852,1
73.51980627406144,5.884519990128366,3.5123248527205195,406,21.54246122082529,672.5738522196241,1
75.02331810559775,3.266191530162575,2.7982434174345707,978,70.40056277641793,514.1645363239181,0
63.75927759363476,4.111263941535275,0.048854237095918296,456,49.2592953709339,2842.727571146987,0
83.13120563984697,2.634379451212831,1.6323065412199593,743,26.218817156129507,2554.816589849824,1
61.43769095186968,9.176055052002654,2.5885582169235573,800,67.86278739039298,2522.9579278475776,0
78.6239207252984,6.250526152895084,0.43933249572416677,161,58.15738697824898,2711.060688754943,0
81.70578538830307,4.607662750872759,1.7531346560459038,784,88.63617754007743,2250.0856819302608,1
71.46165008513138,5.1580522327971945,0.16601554395683282,460,35.918664710296525,761.0103243702035,0
83.63333042276042,9.525550056506338,0.3928924857751037,550,48.278451342858375,1497.7504701843077,0
61.220009997561974,2.380162628044722,1.9846163810079802,500,57.9782062376796,2307.8737161615736,0
61.493927549968575,6.276068488151175,0.6635787702153018,738,75.41899919173461,1200.8361519788023,0
92.90402242638633,5.5529981099601935,2.8377042413077906,509,58.41870597040411,2218.515910340594,0
74.40762565645052,6.503088118911831,3.4473248456863286,654,62.90301126033644,561.2461206691308,0
65.0824205060754,1.1629916543875645,4.002933495545414,804,35.83029361129585,1265.343352198983,0
80.88973040219217,8.849115180497364,1.0007512212240504,481,79.28431096619919,1872.8258406929317,0
90.79974212394444,9.38906454235251,0.8374129112953488,663,50.0041382879333,2080.224573765606,0
68.63284109987373,6.086198652302881,0.5228392016720013,114,29.867173926523847,1942.601661154777,0
84.91561903276,7.26985741489203,3.1821512477181835,749,66.49315401537922,2244.3906901835735,0
63.41389859975072,9.302494430595662,3.5323786324345057,578,35.12633172297153,515.2218705995977,0
62.067268846744305,7.3651477088205874,0.1579307241282102,361,26.82937571675098,752.3529999438038,0
81.25418526272591,2.3728513862283522,4.681061231218449,341,80.33908358829906,2672.3606306978627,0
81.62540486440426,6.186595241501319,0.25985641825736205,770,52.21135851419078,2204.371610225403,0
85.49719605992826,6.460435417445703,2.7064816765053523,987,72.44985988870435,782.3291067150283,1
89.04365334890646,4.817176041721474,3.545302597254582,761,40.34112918644486,2605.186093496448,0
99.03408317850139,7.627998120622506,4.354845618730428,969,75.08790944423664,1105.5780445614173,0
80.65201393204781,9.409303132921133,3.570434660662139,449,27.835514891507124,1695.6497104880586,0
